"Date","NHSE_Region_Code","NHSE_Region_Name","Org code","Org name","Grade Sort Order","Grade","Specialty Group","Specialty","Total FTE"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","General medicine group","Endocrinology and diabetes mellitus","7.90000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","General medicine group","Gastro-enterology","24.80000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","General medicine group","General (internal) medicine","30.55000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","General medicine group","Genito-urinary medicine","4.05000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","General medicine group","Geriatric medicine","18.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","General medicine group","Infectious diseases","5.60000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","General medicine group","Medical oncology","5.97500"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","General medicine group","Neurology","6.77500"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","General medicine group","Occupational medicine",".80000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","General medicine group","Palliative medicine","4.50000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","General medicine group","Rehabilitation medicine","3.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","General medicine group","Respiratory medicine","10.80000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","General medicine group","Rheumatology","7.90000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","Obstetrics & gynaecology","Community Sexual and Reproductive Health","3.40000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","Obstetrics & gynaecology","Obstetrics and Gynaecology","26.10000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","Paediatric group","Paediatrics","25.12500"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","Pathology group","Chemical pathology","2.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","Pathology group","Haematology","10.50000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","Pathology group","Histopathology","10.20000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","Pathology group","Medical microbiology","3.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","Radiology group","Clinical radiology","52.45000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","Surgical group","General surgery","37.47727"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","Surgical group","Ophthalmology","4.43636"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","Surgical group","Otolaryngology","7.30909"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","Surgical group","Trauma and orthopaedic surgery","19.15000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","Surgical group","Urology","9.90000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","1","Consultant","Surgical group","Vascular Surgery","7.90000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","2","Associate Specialist","Anaesthetics","Anaesthetics","7.30000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","2","Associate Specialist","Dental group","Oral Surgery","1.90000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","2","Associate Specialist","Emergency Medicine","Emergency Medicine","1.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","2","Associate Specialist","General medicine group","Cardiology",".63636"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","2","Associate Specialist","General medicine group","Clinical genetics",".60000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","2","Associate Specialist","General medicine group","Endocrinology and diabetes mellitus","1.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","2","Associate Specialist","General medicine group","Gastro-enterology",".37500"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","2","Associate Specialist","General medicine group","General (internal) medicine","1.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","2","Associate Specialist","General medicine group","Geriatric medicine",".50000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","2","Associate Specialist","General medicine group","Other Specialties",".10000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","2","Associate Specialist","General medicine group","Palliative medicine","1.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","2","Associate Specialist","Obstetrics & gynaecology","Community Sexual and Reproductive Health",".70000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","2","Associate Specialist","Obstetrics & gynaecology","Obstetrics and Gynaecology","2.10000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","2","Associate Specialist","Pathology group","Medical microbiology",".66000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","2","Associate Specialist","Radiology group","Clinical radiology",".90000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","2","Associate Specialist","Surgical group","General surgery","1.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","2","Associate Specialist","Surgical group","Trauma and orthopaedic surgery","3.20000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","2","Associate Specialist","Surgical group","Urology","1.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","3","Specialty Doctor","Anaesthetics","Anaesthetics","12.60000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","3","Specialty Doctor","Dental group","Oral and Maxillofacial Surgery","1.67500"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","3","Specialty Doctor","Dental group","Oral Surgery",".95000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","3","Specialty Doctor","Emergency Medicine","Emergency Medicine","6.60000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","3","Specialty Doctor","General medicine group","Cardiology","2.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","3","Specialty Doctor","General medicine group","Dermatology","5.61250"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","3","Specialty Doctor","General medicine group","Gastro-enterology","1.47500"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","3","Specialty Doctor","General medicine group","General (internal) medicine","1.55000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","3","Specialty Doctor","General medicine group","Genito-urinary medicine","6.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","3","Specialty Doctor","General medicine group","Palliative medicine","1.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","3","Specialty Doctor","General medicine group","Rehabilitation medicine","1.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","3","Specialty Doctor","General medicine group","Rheumatology",".30000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","3","Specialty Doctor","Obstetrics & gynaecology","Community Sexual and Reproductive Health","2.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","3","Specialty Doctor","Obstetrics & gynaecology","Obstetrics and Gynaecology",".50000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","3","Specialty Doctor","Paediatric group","Paediatrics","1.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","3","Specialty Doctor","Surgical group","General surgery","2.52500"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","3","Specialty Doctor","Surgical group","Trauma and orthopaedic surgery","4.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","3","Specialty Doctor","Surgical group","Urology","1.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","4","Staff Grade","General medicine group","Gastro-enterology",".70000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","4","Staff Grade","Radiology group","Clinical radiology",".60000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","Anaesthetics","Anaesthetics","34.96250"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","Anaesthetics","Intensive care medicine","3.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","Dental group","Oral and Maxillofacial Surgery","3.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","Dental group","Oral Surgery","7.37500"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","Dental group","Orthodontics","1.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","Emergency Medicine","Emergency Medicine","38.21875"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","General medicine group","Acute Internal Medicine","11.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","General medicine group","Cardiology","12.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","General medicine group","Clinical genetics","30.71875"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","General medicine group","Dermatology","2.85000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","General medicine group","Endocrinology and diabetes mellitus","9.81875"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","General medicine group","Gastro-enterology","19.96250"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","General medicine group","General (internal) medicine","22.78125"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","General medicine group","Geriatric medicine","8.06250"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","General medicine group","Infectious diseases","2.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","General medicine group","Neurology","3.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","General medicine group","Other Specialties","3.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","General medicine group","Palliative medicine","1.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","General medicine group","Rehabilitation medicine","1.00000"
"2022-01-31","Y56","London","R1K","London North West University Healthcare NHS Trust","5","Specialty Registrar","General medicine group","Respiratory medicine","2.80000"
